,Date,pa_happy_sliderNegPos,pa_energy_sliderNegPos,pa_relax_sliderNegPos
0,2021-10-25 18:59:38.837536516,NA,NA,NA
1,2021-10-26 07:46:39.579333615,5.297842098696244,2.061051727695414,3.5675437081467667
2,2021-10-26 11:38:59.334110889,6.311746843315065,13.104694258986887,6.047756131801316
3,2021-10-26 14:22:00.627950088,10.939741536073791,12.703427367751642,10.068575119139473
4,2021-10-26 16:05:10.339640619,5.962909018537404,4.608160482879812,6.85450674120646
5,2021-10-26 19:06:20.441581469,8.982813218280352,8.179665826617697,7.5554277090490265
6,2021-10-26 21:21:32.237598192,8.30469376709016,10.68494608000136,8.264331266237239
7,2021-10-27 07:43:06.095237021,2.365334370982405,9.936022908965608,9.155478523300143
8,2021-10-27 11:59:47.196670340,8.448896253109442,6.472781596396285,12.086549880913136
9,2021-10-27 13:00:48.853281969,8.250955104138157,8.177380860921232,8.016611297736523
10,2021-10-27 17:24:30.553693311,7.98322863277048,4.173955012660246,11.219924175262591
11,2021-10-27 18:54:02.130584432,7.777574674336393,5.79779535989849,9.501785538049564
12,2021-10-27 22:52:18.425103006,7.8700886644437595,1.0969976522513707,8.875783693419027
13,2021-10-28 07:38:51.856700347,2.604521332489903,0.25997096858639784,7.605959353782737
14,2021-10-28 12:46:51.866486242,7.967252075382634,2.4507100939202964,8.880819025235727
15,2021-10-28 16:21:02.558837720,8.330062688722789,7.403002900077663,4.949788499512362
16,2021-10-28 19:08:24.094776991,8.852336636619725,4.1250789003418475,14.47996986195665
17,2021-10-28 23:37:00.161207136,8.545318786369178,4.749567162290294,8.269525884403985
18,2021-10-29 00:39:57.210815666,9.146513431505655,2.9387623885818157,8.466747455381144
19,2021-10-29 10:06:41.461255351,6.91623290417086,4.562786844382636,9.301669741653239
20,2021-10-29 11:20:49.200172517,11.639672343459637,8.174335121895611,8.535022978021207
21,2021-10-29 14:43:16.545846235,8.160406181491338,3.063959204286539,3.037185772763401
22,2021-10-29 16:18:14.930132119,7.491763360075817,4.1765031664438,13.240639369982734
23,2021-10-29 17:03:51.247384570,8.491398531857543,8.623193379699186,12.370869668930236
24,2021-10-29 21:00:29.321631929,11.576344817161633,8.176257957722207,11.452549614849383
25,2021-10-30 09:53:19.553389835,9.467147293953019,6.127925189927846,8.250633565531166
26,2021-10-30 12:28:46.154272092,6.912569989741833,1.65988957646442,9.149347966803703
27,2021-10-30 14:28:36.220168364,7.424911087845447,2.48988653811606,7.814733999366149
28,2021-10-30 16:41:26.027427668,6.471827134228068,4.114695862685788,9.449343858248776
29,2021-10-30 23:20:25.506458072,4.470839452892299,1.5685995896654998,3.983114114264461
30,2021-10-31 07:35:55.644989788,3.4633200057624034,0.8329872634065109,7.142234022541816
31,2021-10-31 10:59:46.360609829,7.136217732650339,6.8088163341893315,6.975910338920242
32,2021-10-31 15:12:13.816501544,4.376462100876574,1.7122047785013477,7.505581174538109
33,2021-10-31 17:28:37.085846257,15.164399988879484,8.321293404267376,9.370181162570413
34,2021-10-31 19:04:55.572475172,8.085001811630766,9.417246412518509,3.4497713077842573
35,2021-11-01 00:10:43.745888341,4.468645837107572,2.193872195774591,3.296223226409468
36,2021-11-01 08:19:28.979019643,3.6273200420164744,3.2678165735250513,2.7932178825649263
37,2021-11-01 11:17:52.358684984,4.921664990966696,3.8073552993497435,4.8192734226898395
38,2021-11-01 13:47:40.140474216,8.137710820636046,2.4554925906167906,8.292785882162537
39,2021-11-01 18:44:12.296885216,8.264930071087424,6.420100449065472,7.524854020917195
40,2021-11-01 23:24:47.219009388,9.510751595193739,2.269981976448867,6.105276268232829
41,2021-11-02 08:05:19.153938222,5.69180701859816,7.685564294372843,7.672775667173727
42,2021-11-02 13:22:27.023550430,6.742057263346664,2.891297546307169,2.7579495021665195
43,2021-11-02 15:47:22.283740949,13.301014186966936,2.5180733794387122,4.392755262637872
44,2021-11-03 08:14:23.187298839,8.043872433647584,2.8383335029936463,8.207912703508978
45,2021-11-03 13:10:06.833764421,9.520023771747704,20.8328860442617,7.627528993837843
46,2021-11-03 14:42:28.079867338,11.297720767738477,8.75008827738696,14.147759618395506
47,2021-11-03 14:49:45.829920870,9.434832740265353,9.673480997557167,8.545479465460515
48,2021-11-03 14:51:18.730818390,10.74044688326737,8.640003100747395,10.579053109534572
49,2021-11-03 17:09:49.490064812,8.546356355563438,8.313343949923727,12.100262755630157
50,2021-11-03 19:46:36.836859650,9.446275092798961,8.833474228856248,13.19204649951325
51,2021-11-03 21:39:14.748098010,12.852325342661842,6.456202926659312,12.430375910600924
52,2021-11-04 08:36:12.477698201,3.861681763353335,4.279476282597328,10.123135391787772
53,2021-11-04 11:28:20.219497665,10.261619126655463,7.639892021829608,6.681253123567629
54,2021-11-04 15:15:07.475178132,10.518346828806928,2.68904899681127,8.800851916577255
55,2021-11-04 17:25:38.339921993,9.723204360518501,4.931969021482205,3.6384515851896535
56,2021-11-04 23:15:26.398020131,8.294335534631085,1.4946418408623183,10.497388632366876
57,2021-11-05 07:43:24.763026821,16.06442009073716,3.1585925121016736,9.777564779002386
58,2021-11-05 10:51:23.552520283,8.142506829046766,2.9062229536271214,4.6426226240498085
59,2021-11-05 15:07:14.428882858,9.619531114366733,8.720336249379008,9.770816141722516
60,2021-11-05 17:29:39.630758244,10.478644702424926,7.495832393612263,14.25401717006551
61,2021-11-05 19:52:22.090061640,9.690606162114843,8.247775253146337,9.105463440475459
62,2021-11-05 23:57:45.278506974,10.596264807066323,10.85166616615589,3.4330787751248146
63,2021-11-06 07:43:54.655373294,4.808697178418839,4.1663002966278775,4.064304567656062
64,2021-11-06 12:45:25.326207646,10.238884435106053,11.984176283490763,6.41489984786839
65,2021-11-06 14:54:28.280188333,6.260537637425757,8.487433724907023,3.4626173058058454
66,2021-11-07 01:20:40.321953338,10.36843228615594,7.330830325785539,11.044729497119317
67,2021-11-07 07:43:44.907344927,8.001229941481464,7.547609107390596,8.115022428243824
68,2021-11-07 12:32:31.720963156,14.47920183817726,4.716262383721873,11.137913662505984
69,2021-11-07 13:45:27.235296954,7.004523447976138,3.432449382612957,9.953378452660655
70,2021-11-07 16:28:01.305753712,9.220451727237629,10.7400366254502,10.729698698669589
71,2021-11-07 19:36:46.352413700,12.591153270212008,7.567372353344409,11.016657099469448
72,2021-11-08 00:58:22.855058927,8.174077433518883,4.353910491217677,12.556748954700637
73,2021-11-08 07:51:29.078484470,6.4411934949925325,2.5542819121956546,3.771910813656534
74,2021-11-08 12:29:15.527881907,7.401547504005281,6.136792276923846,7.497533215837512
75,2021-11-08 16:36:25.153241263,0.7976958581848131,8.702147141092547,5.29264903056278
76,2021-11-08 18:38:19.965038267,9.242057835890007,7.967016278948712,3.0965973351915927
77,2021-11-09 00:59:39.895137534,7.414631316951147,7.412476770562679,8.542830812304432
78,2021-11-09 09:12:48.538238681,4.480186257897018,1.8396950001272998,3.642821795907596
79,2021-11-09 12:19:55.217778665,7.415897661967752,2.7989572494613943,8.458182879202448
80,2021-11-09 13:07:46.186943436,5.247629319578268,4.701153041667108,4.365862996563614
81,2021-11-09 17:07:39.526964624,5.5312371980547805,2.875201851420186,4.124697884117435
82,2021-11-09 20:02:48.979966430,9.021061986596282,7.685615230554107,7.707785531746634
83,2021-11-10 00:27:13.327489272,6.8962525928997715,1.9583384411585971,9.137611491056916
84,2021-11-10 07:44:53.546731144,3.422253217446785,2.331434771177267,6.225075747084569
85,2021-11-10 11:14:17.555657135,5.098880429581962,2.418638063599924,4.858938065809189
86,2021-11-10 14:39:09.092971451,6.164525339473688,4.578534069922179,8.878393476061174
87,2021-11-10 14:46:45.877174107,13.090277274231234,11.63338468988168,8.196557458115452
88,2021-11-10 15:36:07.409945215,10.07898677058821,7.490261046218719,7.69679072186711
89,2021-11-10 19:01:10.325917958,4.460413088048218,3.4420867620810998,2.381405663098925
90,2021-11-11 07:46:37.131966382,10.683672547375288,4.7682577452879675,8.164533242732334
91,2021-11-11 12:40:26.763857073,6.287727872345239,4.220853325162347,4.444768611302575
92,2021-11-11 14:24:34.648403599,8.032766947012322,2.2922898253282558,4.902133405420332
93,2021-11-11 19:33:56.063432476,12.194011889804417,10.210043211501628,10.857585151546035
94,2021-11-12 10:32:54.438464922,8.042075660953184,2.9280590461963856,8.338853680675427
95,2021-11-12 12:35:45.469896150,11.396679966555578,8.976380472510156,8.375654634893252
96,2021-11-12 14:59:43.337800505,9.915140725540208,8.352056084440543,10.06897746421255
97,2021-11-12 16:16:34.977185355,8.267712856878145,7.487808949448672,4.545780394022048
98,2021-11-12 19:23:38.845969004,14.049926910886743,7.22851180149493,13.873056946513064
99,2021-11-13 09:47:50.702307910,7.028050372207106,3.9097706345922743,12.025623975316153
100,2021-11-13 11:44:07.592698568,10.970603809385725,6.656062681716864,10.364192119040794
101,2021-11-13 13:18:43.066324587,10.19097528823163,6.75581858034669,13.438530041772108
102,2021-11-13 16:44:31.817203874,9.24865907293508,9.191107188325178,12.41390673330117
103,2021-11-13 19:22:32.593406787,10.126426366741114,9.366771170994838,14.648618795557656
104,2021-11-14 00:34:01.569557103,8.192367205868823,7.678328969868826,9.068601264474484
105,2021-11-14 08:47:48.709018938,10.433107566990465,2.3497702769882722,8.453744680769141
106,2021-11-14 12:52:04.531817383,8.037248169462979,4.831053138942117,5.315206020122857
107,2021-11-14 13:57:09.398639556,11.885287453713206,11.262036572924888,7.461210012610065
108,2021-11-14 16:19:23.998083740,9.329822792944961,7.77361593488216,7.474886872783584
109,2021-11-14 22:47:30.198297755,16.230443838494924,8.943113829786776,11.7896747977262
110,2021-11-14 22:48:47.280759969,11.546802536925977,11.009056870906225,7.244089680071822
111,2021-11-15 09:03:53.515813518,3.2115942699159845,4.029067476261643,6.851839305372788
112,2021-11-15 12:03:52.651908464,4.616430990494777,5.797647181032184,2.4528180414989453
113,2021-11-15 13:58:41.625903672,4.61221362275773,8.49720680093776,4.114102021146806
114,2021-11-15 16:03:48.707250746,4.061035448832281,5.176645089639955,3.257804897542206
115,2021-11-15 21:19:45.770868300,6.414259000204918,4.450708105972048,8.73797718437956
116,2021-11-16 07:42:25.375498548,10.394679605923713,3.4161395269010737,4.11856393372442
117,2021-11-16 11:47:05.317545162,4.116685512714662,1.9720445502837007,7.329900893868391
118,2021-11-16 16:44:43.020697273,5.169130850377758,4.171912807576401,7.258693128898136
119,2021-11-17 16:52:34.902257455,2.394340684154521,2.446304122021467,3.315755048979157
120,2021-11-17 18:44:10.288555649,2.3477262003707873,1.9580271464899588,3.7425390385060044
121,2021-11-18 08:17:35.181989156,6.423702426738367,4.440569888766946,3.196243011012376
122,2021-11-18 15:42:25.511492560,4.571096820812243,2.441289181308376,1.1791008606818265
123,2021-11-18 17:56:50.474267670,9.594213560698085,7.221488211363427,10.201428643841492
124,2021-11-18 21:12:22.163033772,7.680553676746795,8.378478547888582,6.156850485376075
125,2021-11-19 09:19:32.147867523,9.736483028815499,2.7217576184588057,8.0055753036766
126,2021-11-19 11:26:50.357129026,8.235291130249594,12.33106968190775,7.568884767148287
127,2021-11-19 13:13:28.262525725,7.540303851059618,4.5846173879088035,13.149313868391737
128,2021-11-19 15:40:48.166310911,8.586526807670314,6.336894744354538,10.839607024068023
129,2021-11-19 18:51:02.808888101,8.946661709865298,7.976547551409915,10.925345968124766
130,2021-11-20 00:45:04.986894743,8.43589549783634,8.57583053632905,9.189453212297632
131,2021-11-20 09:16:40.301325983,8.387556919607372,3.9006030672418106,7.131130703538738
132,2021-11-20 11:01:25.013987509,23.139747672581805,9.063348213969286,8.02441080548656
133,2021-11-20 14:36:33.616784499,7.518923885142807,5.386165143429918,9.828902008359119
134,2021-11-20 15:56:14.149558818,9.548163131106994,8.313171162362835,8.071867854879804
135,2021-11-20 18:40:31.293906834,9.248777335131702,10.007930390769818,9.531717714362609
136,2021-11-20 21:30:59.729394939,11.140483100204136,5.295461609851133,14.580642851344184
137,2021-11-21 10:44:02.078199293,10.26601907880008,4.04169954758963,7.215319080216486
138,2021-11-21 14:59:07.097447068,10.68373648619567,10.772412418869543,2.407882515555737
139,2021-11-21 15:57:18.075994507,12.480053607946404,8.995337846424931,6.244633773124196
140,2021-11-21 19:05:20.316376309,11.106985028236085,8.844119935525951,10.861052398080153
141,2021-11-21 23:50:19.656108395,9.371052571190491,4.4561652286758,15.961334606239301
142,2021-11-22 10:33:28.497453955,8.256671572357781,7.531738423648712,7.35428921785514
143,2021-11-22 12:16:28.167125476,7.908736499546009,3.8332884502412687,8.714772232258404
144,2021-11-22 14:41:10.046090310,8.969911865127107,8.675753130854481,3.8526964629697136
145,2021-11-22 16:27:43.727742092,8.244989108894103,7.3064353391302275,4.273164206668146
146,2021-11-23 00:13:05.694876461,7.020330363974393,2.5503674407012737,10.908168800027864
147,2021-11-24 10:04:44.917212926,NA,NA,NA
